submission_date,state,conf_cases,new_case,conf_death,new_death
12/10/2020,NJ,,5803,15740,66
04/20/2022,VT,,331,,0
09/15/2022,SC,1313092,1029,,1
07/25/2021,NV,350643,800,,6
05/07/2021,AZ,803583,820,15454,24
03/15/2021,LA,,172,9148,19
07/09/2022,VT,,0,,0
10/15/2022,VA,1488102,0,18306,0
09/07/2020,MN,,383,1862,2
01/02/2021,WI,484085,1129,4870,2
04/12/2021,MT,98719,70,1524,1
02/20/2020,ID,,0,,0
04/24/2022,DE,238036,185,2645,2
09/08/2022,SC,1307502,1572,,3
09/26/2020,VA,138173,975,2937,8
09/03/2020,NE,,400,,0
07/27/2020,DE,13793,108,536,1
06/01/2021,VI,,7,,0
05/16/2022,MD,,5696,14277,18
09/03/2020,ID,30489,263,336,0
03/31/2021,RI,,510,,2
08/24/2020,IL,221790,1612,7888,8
06/19/2020,ME,2607,26,101,0
02/26/2021,NH,,325,,4
02/19/2022,NC,2170951,3287,20808,63
02/06/2020,OR,,0,,0
08/16/2020,RI,,69,,0
05/07/2020,RI,,215,,18
02/24/2020,FSM,0,0,0,0
08/28/2022,DC,,0,,0
02/23/2021,CT,258845,1357,6211,10
09/02/2021,OR,281513,2426,3248,27
02/26/2020,NJ,,0,,0
12/09/2020,MI,484578,4467,10812,141
01/19/2022,MO,,14242,,151
05/26/2022,AZ,1809654,0,26336,0
05/18/2021,DC,,26,,0
09/13/2022,KY,1061508,1306,14520,3
04/28/2020,WY,396,16,7,0
01/30/2020,NV,,0,,0
08/13/2022,ME,201145,0,2205,0
09/29/2022,DE,279980,200,2785,0
10/10/2020,NJ,,960,14383,7
03/08/2022,FSM,13,0,0,0
05/15/2022,CT,698741,0,8930,0
09/09/2022,VI,,15,,0
01/08/2022,MI,1636611,0,27822,0
01/22/2021,MD,,2396,7027,44
01/06/2022,MI,1613613,20336,27696,149
05/01/2021,VT,,84,,1
10/13/2020,WI,155471,3428,1508,34
06/20/2022,NC,2369498,2099,22255,7
11/15/2020,DE,27417,401,700,1
10/26/2020,RI,,180,,1
06/27/2020,SC,31177,1291,,1
05/29/2021,VI,,4,,0
02/08/2021,MN,,564,6041,3
01/29/2022,NE,311982,0,3037,0
06/10/2021,ME,50236,45,817,2
12/16/2021,VI,,14,,0
01/05/2022,MT,164771,1103,2912,1
07/01/2021,ID,156154,91,1877,2
06/29/2020,SC,34203,1445,,5
01/01/2021,MD,,3557,6110,43
07/26/2021,MN,,143,7230,1
03/23/2021,MO,,636,,8
10/05/2020,NJ,,604,14351,2
03/14/2020,RI,,0,,0
07/31/2021,AZ,854500,2066,16265,22
01/04/2021,NV,233032,1414,,23
12/13/2021,NE,241425,1836,2736,8
02/11/2020,MO,,0,,0
09/27/2020,MI,216695,826,6760,12
05/11/2020,KY,6724,108,352,8
03/28/2020,SC,589,83,,3
11/29/2020,SC,203555,1134,,8
07/04/2020,WI,31055,776,796,0
04/03/2021,DE,90181,476,1561,0
11/29/2020,DC,,410,,2
08/06/2020,CA,529980,5258,9660,140
02/18/2020,FSM,0,0,0,0
04/28/2022,DE,238653,258,2650,2
05/17/2022,MT,213890,0,3381,0
02/03/2022,VA,1116261,7137,13724,136
04/26/2020,IL,43903,2126,1933,59
05/18/2022,RI,,956,,2
08/30/2020,VT,,11,,0
10/09/2021,SC,709585,1827,,56
09/25/2022,NV,781015,0,,0
02/06/2021,NC,700442,4481,10123,56
12/27/2020,NC,476842,2775,7036,72
11/05/2021,VI,,15,,0
12/04/2020,MD,,3792,4831,30
06/05/2021,NJ,888747,358,23595,8
11/08/2020,ME,7199,250,151,0
07/16/2020,LA,,2280,3375,24
06/12/2020,FSM,0,0,0,0
12/26/2021,NE,246664,0,2775,0
06/24/2022,RI,,246,,0
05/05/2022,SC,1162450,672,,0
03/23/2021,WI,572770,0,6576,0
03/07/2022,KY,904948,322,13533,30
08/02/2022,SC,1260099,1265,,0
01/28/2021,WY,43884,62,596,0
12/29/2021,CA,5097398,20748,,71
03/22/2020,VI,,11,,0
03/08/2022,CT,653303,219,8680,49
07/05/2022,VA,1343040,2219,17239,19
07/20/2022,RI,,280,,1
11/01/2020,SC,168801,1061,,40
08/18/2021,VI,,44,,0
05/04/2021,VI,,4,,0
07/27/2020,NC,114192,1569,1985,21
08/27/2021,ME,55388,348,867,1
04/25/2020,NV,4539,141,,3
04/07/2020,IL,,1287,,73
04/26/2022,MD,,2827,14177,16
04/23/2022,FSM,21,2,0,0
10/16/2021,IL,1667609,1832,25428,23
12/13/2020,WY,34168,453,321,0
08/31/2020,OR,25434,159,448,1
03/19/2021,NH,,294,,6
08/14/2021,MD,,1016,9687,6
04/15/2020,MN,,53,,3
04/13/2020,CT,,1346,,48
07/26/2021,DE,102042,65,1704,1
07/13/2020,VI,,25,,0
08/25/2021,IL,1499022,4451,23816,44
11/25/2020,MI,422559,6140,9186,93
07/03/2022,IL,3435405,0,34150,0
01/16/2022,WI,1139933,0,10486,0
09/14/2021,OR,303532,2028,3490,44
04/21/2021,NH,,342,,2
01/18/2021,MN,,969,5721,12
09/22/2021,CA,4434696,6579,67774,146
07/29/2021,CA,3830008,10778,63891,42
04/01/2021,DE,89444,380,1557,0
08/25/2022,MD,,1259,14882,6
06/01/2020,MI,90898,881,5657,27
04/03/2021,MT,97663,184,1465,11
08/01/2021,KY,359069,1024,7181,14
06/09/2021,LA,,310,9637,9
08/10/2022,OR,863045,1051,8252,12
01/13/2022,VT,,1893,,0
04/09/2020,MD,,656,188,31
08/10/2022,CT,771854,854,9129,4
08/09/2020,LA,,2653,4145,56
08/10/2022,VI,,49,,0
08/02/2020,VT,,3,,0
07/10/2020,NV,25908,1005,,9
12/12/2021,DC,,0,,0
02/16/2020,NJ,,0,,0
08/31/2020,CT,50753,384,3580,0
05/31/2020,MT,515,10,17,0
08/31/2020,SC,120067,910,,11
11/17/2021,CA,4748429,3912,,128
04/27/2021,AZ,797439,682,15349,8
05/15/2021,FSM,0,0,0,0
06/30/2022,CT,742187,705,9036,0
03/30/2022,VT,,205,,0
08/27/2022,NH,,0,,0
05/03/2021,MN,,1105,6769,3
10/03/2021,NC,1193759,2969,15274,68
03/22/2021,VI,,0,,0
11/04/2020,DC,,77,,0
01/08/2022,MO,,16216,,11
12/17/2021,MO,,3125,,15
06/16/2021,DC,,10,,1
02/23/2021,DE,81554,134,1461,5
09/01/2022,MT,232270,0,3504,0
04/21/2022,VA,1213014,1495,16788,25
09/18/2022,IL,3733902,0,34885,0
08/15/2020,MT,5659,118,82,1
08/08/2020,WI,59933,1185,996,6
07/11/2020,IL,152962,1195,7168,24
07/21/2021,WY,53551,148,766,0
12/23/2020,KY,205201,2871,3996,60
04/16/2021,VI,,0,,0
06/07/2022,FSM,31,0,0,0
06/22/2022,NH,,196,,0
12/28/2020,AZ,481766,10089,7693,42
09/17/2022,VA,1468405,1665,18028,13
01/27/2021,OR,138343,708,1909,20
01/04/2022,CT,487339,10602,7588,64
09/07/2020,CT,51221,0,3583,0
02/18/2022,NH,,1510,,7
01/31/2020,DE,5,0,0,0
06/28/2020,ME,2863,26,104,1
07/27/2022,CA,9871930,0,,0
08/17/2020,MI,171211,1621,6383,11
08/22/2020,ID,27637,293,277,2
07/18/2022,NE,357355,1902,3487,0
06/30/2020,MN,,855,1445,12
06/28/2020,MD,,327,3151,19
06/26/2022,VT,,0,,0
11/14/2021,DC,,0,,0
01/09/2022,ME,124423,1053,1469,0
05/09/2021,FSM,0,0,0,0
09/25/2021,NH,,417,,1
04/15/2022,WI,1401454,873,12861,7
11/01/2021,VT,,149,,0
03/11/2021,FSM,0,0,0,0
03/09/2022,LA,,363,14396,19
11/15/2020,IL,573616,10631,10742,74
04/20/2022,IL,3106642,3931,33546,10
04/30/2020,NJ,,2388,7228,458
05/22/2020,NC,21774,789,784,18
06/18/2020,NE,,161,,6
10/24/2020,MN,,2259,2316,14
05/29/2020,RI,,109,,16
04/16/2022,NJ,1922025,2163,30323,3
11/17/2020,ID,72765,1781,733,35
11/04/2021,MD,,800,10739,13
03/16/2020,CA,392,57,5,1
07/12/2021,MO,,2276,,52
09/24/2022,VA,1473788,0,18096,0
03/14/2021,DC,,79,,1
02/10/2021,VI,,20,,1
07/14/2022,WY,131577,0,1845,0
07/04/2021,NE,,25,,0
02/24/2021,WI,561311,841,6342,26
04/21/2020,FSM,0,0,0,0
05/29/2022,VT,,0,,0
08/19/2022,RI,,0,,0
03/07/2021,RI,,264,,0
08/02/2021,FSM,0,0,0,0
11/12/2021,LA,,726,12812,23
09/23/2022,CT,795855,988,9249,0
03/03/2021,NC,752251,2151,10953,21
07/21/2020,NH,,13,,2
08/27/2021,ID,173875,834,2015,8
06/26/2021,OR,207998,211,2763,2
02/16/2020,FSM,0,0,0,0
05/18/2022,WI,1450536,2586,12959,6
11/11/2020,VA,179686,1594,3474,15
11/08/2021,RI,,231,,0
05/12/2020,ID,2099,33,51,-1
04/07/2022,CA,8503930,0,,0
05/06/2022,IL,3169315,7709,33660,7
09/05/2020,KY,51245,757,1218,15
06/13/2020,NC,42807,1493,1197,12
10/11/2021,VI,,5,,0
04/23/2022,NJ,1934179,2532,30356,3
10/07/2022,DE,281199,0,2791,0
09/12/2022,CT,789081,237,9224,0
03/25/2022,DC,,109,,0
08/15/2022,AZ,1953161,0,26882,0
06/30/2022,ID,361246,0,4049,0
10/02/2021,MD,,1287,10272,15
06/01/2020,RI,,63,,2
04/29/2020,MD,,736,1061,57
01/18/2021,CT,216692,6703,5424,76
08/10/2020,LA,,562,4169,24
09/21/2021,OR,314841,1680,3624,30
10/27/2021,KY,531577,1463,10098,19
02/19/2021,DE,80632,317,1449,3
04/03/2022,MI,2080612,0,32863,0
12/30/2020,VT,,63,,1
06/16/2020,DE,9616,58,475,2
08/14/2022,MT,229948,0,3481,0
02/09/2020,MN,,0,,0
10/16/2022,VA,1488102,0,18306,0
05/26/2022,VA,1270384,3565,16999,12
09/21/2022,AZ,1987060,3999,27282,82
07/04/2020,VA,62400,716,1745,4
03/24/2020,SC,348,104,,0
09/19/2021,ME,62189,292,925,6
07/16/2020,NJ,,271,13691,31
10/05/2022,NE,375092,193,3581,0
11/13/2020,LA,,3450,5885,24
06/06/2021,ID,154407,87,1835,0
04/29/2022,RI,,611,,2
05/19/2022,MN,,2120,12584,9
07/05/2020,SC,44725,1842,,18
06/06/2020,DC,,70,,4
03/20/2021,MD,,1118,8480,19
08/10/2020,CT,48577,247,3560,3
04/08/2021,DC,,170,,1
07/08/2022,LA,,2158,14830,5
06/13/2020,LA,,1288,2891,8
08/23/2022,NH,,81,,5
09/12/2021,NC,1103563,6135,14019,66
04/15/2020,KY,2311,124,130,10
12/24/2021,NE,246664,0,2775,0
07/31/2020,VA,86501,984,2067,33
02/09/2022,MO,,4643,,21
02/13/2020,ME,0,0,0,0
03/23/2020,NV,,55,,2
12/24/2021,SC,759535,2619,,10
04/03/2022,MO,,0,,0
07/27/2021,MI,905859,789,19920,10
10/24/2020,MT,27142,639,294,12
11/24/2021,NE,230574,1331,2637,14
07/02/2022,NH,,0,,0
11/06/2021,NC,1255264,1697,16404,21
08/01/2022,NC,2505529,2950,22701,19
05/01/2020,FSM,0,0,0,0
05/15/2020,IL,90369,2432,4058,130
08/05/2021,NC,907854,4937,12288,17
02/13/2020,FSM,0,0,0,0
06/21/2021,MO,,733,,18
12/27/2021,IL,2077260,34827,27588,181
02/28/2021,NE,,114,,0
08/02/2021,LA,,3704,9947,9
11/12/2020,KY,110791,2705,2226,27
08/26/2020,ID,28556,315,304,11
08/25/2020,ID,28322,395,293,12
02/26/2021,DE,82339,303,1470,0
06/22/2021,MO,,871,,2
07/19/2022,MI,2301721,16445,34154,149
07/02/2021,MI,897790,211,19804,7
04/25/2021,MT,99018,49,1563,0
04/03/2021,KY,325698,454,6586,3
06/29/2022,AZ,1870923,16514,26526,63
05/10/2020,MI,62739,487,4882,47
09/29/2020,FSM,0,0,0,0
06/20/2021,KY,344678,95,6987,5
05/12/2021,MT,100064,210,1595,2
07/03/2021,DE,101210,28,1692,0
12/19/2021,MO,,1902,,0
09/13/2021,NV,404851,984,,10
06/29/2021,CA,3714813,762,62999,5
12/12/2020,DE,43055,1078,817,5
10/28/2021,IL,1692875,2601,25749,41
04/26/2020,CA,42164,1027,1647,74
08/18/2022,NH,,206,,0
02/18/2020,OR,,0,,0
04/08/2021,MT,98290,224,1494,5
09/11/2022,OR,883368,0,8471,0
10/10/2021,CA,4536273,0,69507,0
10/13/2020,MI,236170,1948,6998,21
01/27/2021,LA,,3854,8152,67
05/01/2020,NH,,164,,9
11/13/2020,AZ,262662,3018,5806,17
06/27/2021,KY,345373,81,7013,3
04/23/2021,MT,99125,155,1559,2
08/03/2020,WI,55328,411,949,1
03/29/2020,IL,,1105,,18
09/25/2022,LA,,0,15200,0
10/05/2020,MO,,2533,,21
09/08/2021,ID,183134,1504,2091,15
09/18/2022,SC,1315164,925,,0
03/18/2021,MN,,1496,6393,6
03/27/2022,ID,347442,0,3970,0
11/11/2020,MN,,4889,2720,58
01/12/2021,LA,,4705,7536,53
09/01/2021,DC,,139,,1
08/12/2022,CA,10104761,44308,,185
12/29/2020,WY,37720,219,405,0
03/13/2022,RI,,119,,0
04/21/2020,CA,33261,2283,1188,41
04/18/2021,ME,43548,131,742,2
10/09/2021,OR,342073,960,3988,6
04/22/2022,NE,337280,2,3438,0
03/06/2021,DC,,151,,3
12/15/2020,VI,,22,,0
02/24/2021,MD,,862,8097,13
12/08/2020,KY,173132,2970,3266,58
11/04/2020,MN,,3827,2505,31
07/13/2022,AZ,1901276,15280,26638,60
10/12/2020,VA,150321,854,3122,3
03/31/2021,MT,97294,231,1437,0
11/03/2021,OR,369815,1121,4469,64
05/25/2022,SC,1174849,1355,,0
07/17/2020,ME,3248,12,116,2
04/09/2021,DE,91566,372,1578,1
08/01/2020,MT,4081,116,61,1
09/06/2020,IL,249580,1403,8171,5
09/26/2020,WI,113645,2902,1281,7
03/25/2021,LA,,399,9251,17
11/13/2020,DE,26655,461,695,2
12/22/2020,MO,,3859,,58
11/02/2020,RI,,275,,3
02/17/2020,DC,,0,,0
05/09/2021,MN,,803,6834,7
09/12/2020,MI,199610,948,6610,5
02/10/2021,VA,427188,3203,5951,34
03/24/2021,RI,,425,,0
09/07/2020,VT,,4,,0
12/23/2020,NH,,504,,21
07/09/2022,VA,1351246,3451,17291,6
06/21/2022,KY,955271,1458,14071,10
05/21/2022,VA,1257237,0,16979,0
12/01/2020,RI,,1069,,7
01/27/2022,MN,,14617,10650,67
04/21/2022,NV,661462,297,,92
03/18/2022,NV,656532,401,,39
01/07/2021,NC,546530,10645,7878,104
03/17/2021,OR,160286,236,2349,3
08/14/2021,VT,,95,,0
06/20/2022,ID,357826,0,4035,0
08/12/2021,IL,1454208,3114,23575,27
10/15/2022,ID,383555,0,4209,0
01/12/2021,MO,,3111,,46
02/25/2021,MO,,594,,9
04/11/2022,WI,1398629,1397,12828,5
04/25/2021,DE,96125,279,1617,2
03/07/2021,WI,566693,377,6481,4
07/14/2021,FSM,0,0,0,0
07/24/2021,NE,,98,,0
07/13/2022,DE,262499,304,2695,1
06/21/2022,NH,,169,,2
05/16/2021,DE,99340,126,1655,0
03/25/2020,WY,,14,,0
04/05/2022,FSM,14,0,0,0
11/10/2021,RI,,253,,3
01/29/2020,LA,,0,,0
07/29/2021,NV,355091,1345,,26
04/20/2021,NJ,862811,2839,22614,45
01/21/2022,MN,,11805,10469,36
02/06/2021,CT,243583,0,5895,0
04/24/2021,CA,3627885,1229,60135,49
03/29/2020,MO,,134,,3
06/23/2020,MI,105579,1399,5949,11
12/27/2021,NJ,1256107,9732,26020,8
04/17/2021,MD,,1500,8913,11
04/26/2022,NV,662719,833,,21
10/07/2021,MO,,1595,,5
04/15/2021,WI,588504,1084,6698,4
04/25/2020,NJ,105523,3327,5863,246
05/13/2020,RI,,199,,18
06/26/2021,DE,101047,19,1690,0
09/07/2021,WI,672272,859,7667,1
02/05/2022,KY,862802,3203,12589,49
01/11/2021,NJ,532959,5334,17873,46
10/08/2021,NH,,646,,0
12/20/2020,CT,153203,0,4514,0
12/03/2020,MD,,2044,4802,42
10/08/2022,MT,237599,0,3555,0
04/21/2020,KY,2973,101,182,13
06/19/2021,NH,,25,,0
08/18/2022,MD,,1526,14838,6
02/11/2021,RI,,460,,15
11/04/2020,CA,940010,5338,17771,79
01/04/2021,MD,,2483,6240,44
11/28/2020,KY,148652,2434,2784,40
05/08/2020,VA,21274,772,787,43
03/09/2021,NC,759565,1428,11042,17
01/31/2020,AZ,,0,,0
06/18/2020,FSM,0,0,0,0
10/18/2022,MT,237914,0,3566,0
09/30/2020,MI,219753,1094,6795,9
04/03/2020,VT,,29,,1
11/26/2021,MT,157610,393,2631,19
05/29/2022,ME,189300,0,2107,0
04/27/2022,VI,,58,,0
06/11/2022,ME,191791,0,2135,0
02/13/2022,FSM,11,0,0,0
08/13/2021,MN,,1324,7304,6
04/28/2021,MO,,795,,5
07/17/2021,MO,,1394,,0
07/12/2020,VA,67830,888,1859,4
03/05/2022,ME,167040,0,1919,0
01/18/2021,SC,363569,4226,,14
06/16/2022,FSM,38,0,0,0
04/20/2020,WY,317,2,2,0
09/17/2022,ID,380430,0,4183,0
10/11/2021,NV,428043,617,,10
12/25/2021,VI,,0,,0
12/27/2020,AZ,472068,1299,7653,3
02/13/2021,ID,136149,258,1587,7
04/13/2021,CT,299908,1118,6558,17
09/01/2021,VT,,113,,0
12/01/2021,CT,383991,1093,7300,4
09/21/2020,WY,4189,73,49,0
08/06/2022,IL,3594415,0,34416,0
10/25/2021,FSM,3,0,0,0
05/15/2021,ME,48537,195,775,0
01/03/2021,ID,117898,308,1281,0
09/06/2022,VT,,43,,0
12/11/2021,SC,747601,1158,,17
02/17/2021,FSM,0,0,0,0
09/15/2021,MO,,2639,,6
03/04/2022,VT,,0,,0
01/01/2022,VT,,506,,2
03/09/2022,ID,341866,1052,3922,11
04/26/2020,MN,,156,272,28
11/25/2020,AZ,301981,3985,6044,9
06/30/2020,DC,,35,,0
07/28/2021,ID,159544,358,1906,1
01/19/2021,NE,,1106,,0
03/15/2020,ID,,4,,0
10/21/2020,DE,22217,60,626,4
11/21/2021,MD,,1006,10907,4
04/04/2020,VI,,2,,0
09/20/2022,NH,,538,,3
04/05/2021,LA,,1268,9312,4
05/23/2021,NV,322622,135,,0
08/16/2022,FSM,7191,17,21,0
09/23/2021,WY,71061,757,955,0
11/09/2021,OR,375357,1104,4655,35
12/12/2021,WI,911568,0,9344,0
10/16/2022,OR,902319,0,8622,0
09/15/2020,MN,,0,1927,0
04/21/2020,RI,,366,,16
05/27/2020,RI,,195,,21
07/25/2022,CT,759684,458,9068,0
03/08/2022,MI,2063250,1053,32262,149
01/20/2022,AZ,1503087,17724,22011,13
03/22/2022,SC,1154728,82,,1
08/22/2022,MD,,2951,14857,12
01/21/2021,DE,69855,729,1218,11
11/20/2020,LA,,4743,5985,34
11/30/2021,KY,558844,2741,10589,15
03/27/2022,WI,1390922,0,12701,0
08/05/2022,NE,363510,0,3493,0
12/29/2020,VI,,6,,0
05/17/2020,NH,,40,,1
02/02/2020,NE,,0,,0
01/25/2020,WY,,0,,0
07/03/2020,VA,61690,658,1741,29
08/19/2022,VI,,26,,0
04/07/2022,MO,,0,,0
05/05/2021,DE,97950,184,1639,2
04/06/2020,NE,,54,,0
07/05/2021,DC,,9,,0
01/18/2021,FSM,0,0,0,0
06/23/2022,DC,,0,,0
08/04/2021,WY,55013,249,786,0
02/13/2022,RI,,256,,2
04/30/2021,DC,,83,,0
04/13/2022,WY,123253,0,1801,0
08/14/2022,ID,374806,0,4113,0
04/15/2021,KY,329766,755,6661,8
09/03/2021,NC,1053692,8647,13457,74
06/18/2021,VT,,3,,0
09/24/2020,NV,77197,390,,9
08/16/2020,OR,22613,726,385,7
05/21/2020,NV,7255,89,,3
02/23/2021,MO,,712,,8
12/02/2020,DC,,157,,5
10/16/2022,LA,,0,15261,0
09/28/2020,NV,79191,462,,0
04/11/2021,LA,,0,9353,0
09/20/2021,MI,995910,2735,20700,12
02/17/2021,WY,45438,99,662,0
11/03/2020,LA,,1153,5737,17
04/28/2022,DC,,0,,0
11/30/2020,ID,86271,1214,854,9
08/15/2022,SC,1280721,1175,,0
01/13/2021,ME,26772,466,456,8
02/08/2022,CT,636545,1343,8265,-1
04/25/2021,VA,508565,884,8977,16
06/20/2021,MT,101025,18,1651,0
02/17/2022,ME,163260,524,1737,27
07/04/2021,DC,,9,,0
01/26/2021,MN,,707,5867,8
10/30/2020,NV,99786,1232,,8
07/06/2020,DC,,33,,2
05/04/2020,AZ,8919,279,362,0
10/23/2021,ME,72349,243,1038,2
07/24/2021,WI,616792,320,7401,4
10/08/2022,MN,,0,13325,0
04/27/2021,NE,,275,,0
06/03/2020,FSM,0,0,0,0
02/25/2021,WI,562151,965,6394,58
03/08/2022,DE,233648,42,2601,2
07/22/2020,MI,140474,1592,6157,13
06/09/2021,SC,493269,226,,7
04/13/2020,WI,,87,,10
04/11/2022,AZ,1781316,0,25781,0
09/18/2022,MO,,0,,0
03/27/2021,MT,96922,117,1436,1
11/23/2021,OR,386634,844,5066,49
06/24/2020,NJ,,339,12995,46
02/10/2022,VT,,382,,3
04/03/2021,FSM,0,0,0,0
12/24/2020,KY,207242,2717,4064,74
11/23/2020,ME,10245,207,188,12
08/21/2020,CA,650336,5585,11590,124
08/04/2022,RI,,365,,0
09/16/2022,LA,,689,15181,9
01/04/2022,OR,435453,4522,5710,44
11/27/2021,MI,1291459,5563,23595,0
10/26/2020,MN,,1570,2339,4
04/04/2021,NC,791689,1216,11335,15
02/20/2020,NC,,0,,0
08/03/2020,NE,,261,,19
09/28/2022,NV,781722,157,,7
08/29/2020,NJ,,372,14153,3
09/30/2022,ME,208726,322,2271,2
10/20/2020,MT,24093,703,252,11
09/13/2021,CT,345284,450,6933,0
03/10/2022,NH,,126,,6
03/30/2020,NJ,,3250,,37
09/26/2022,MD,,1700,15105,16
09/23/2022,MO,,7498,,30
05/02/2021,WY,49183,49,707,0
11/21/2021,NH,,0,,0
07/27/2020,RI,,64,,1
06/13/2021,AZ,819699,348,15824,7
09/10/2022,VA,1461046,2012,17963,23
06/15/2022,LA,,1255,14797,7
06/02/2022,OR,769081,1795,7644,5
04/20/2021,ID,148831,238,1762,0
09/06/2021,KY,445715,2725,8121,42
06/21/2021,RI,,6,,0
07/07/2022,NV,721095,932,,43
09/09/2020,ME,4289,29,133,0
02/05/2021,ID,134265,404,1544,11
07/07/2021,MO,,1708,,2
01/11/2021,CA,2710801,39839,29911,415
12/25/2021,NV,474023,0,,0
04/03/2022,WY,123161,0,1791,0
11/10/2020,MO,,6781,,41
04/25/2022,LA,,551,14668,6
03/02/2020,WI,,0,,0
02/03/2021,NH,,337,,10
01/11/2022,NJ,1634131,25405,26765,140
04/19/2022,NJ,1925710,1817,30331,6
01/26/2021,MD,,1482,7210,48
03/27/2020,SC,506,32,,1
06/06/2021,SC,492940,267,,4
02/16/2022,CT,643476,1828,8445,-2
12/19/2020,NH,,649,,12
12/08/2020,CT,129629,2414,4228,18
01/08/2021,KY,239127,4633,4716,44
07/11/2021,KY,347360,224,7060,2
09/13/2021,KY,465641,2387,8426,64
04/13/2021,AZ,789737,610,15177,19
05/25/2022,VA,1267904,3485,16992,10
02/01/2020,ME,0,0,0,0
02/03/2020,WI,,0,,0
06/17/2020,MD,,560,2975,15
08/08/2020,NV,55419,887,,30
10/11/2021,AZ,1024449,1760,18111,0
05/22/2022,DC,,0,,0
02/13/2021,WY,45211,0,647,0
07/22/2020,SC,74717,1975,,57
10/17/2020,MO,,937,,34
07/09/2022,DE,261117,0,2692,0
11/07/2020,LA,,0,5787,0
05/02/2020,WI,7660,346,334,7
04/21/2022,AZ,1785018,0,25947,0
06/25/2020,MO,,583,,7
12/08/2021,WY,89140,183,1472,0
08/21/2021,ME,54217,293,862,1
10/03/2021,ID,206862,339,2510,-1
03/14/2021,VT,,179,,0
03/16/2021,ID,141800,350,1685,13
10/25/2020,VA,161668,999,3329,1
03/02/2021,MD,,468,8204,11
08/13/2020,WI,63206,968,1018,7
06/22/2020,VA,55949,471,1517,9
10/14/2022,WY,138816,0,1904,0
07/12/2021,MI,899667,346,19852,6
01/17/2021,AZ,636867,6984,10124,18
04/16/2020,VT,,7,,1
06/14/2021,ID,155071,78,1845,0
08/28/2020,NE,,348,,5
05/15/2020,MI,75217,3612,5119,46
07/31/2021,MD,,587,9629,5
04/24/2021,MO,,379,,5
03/07/2022,NJ,1878966,966,30049,16
05/01/2020,OR,2579,69,104,1
05/02/2021,VA,513922,761,9073,14
07/15/2022,WY,131577,0,1845,0
03/22/2020,VT,,8,,1
07/20/2022,SC,1239043,2348,,6
05/29/2020,DC,,46,,7
06/07/2021,KY,342997,46,6932,4
08/13/2020,MT,5539,136,81,2
06/21/2021,AZ,822474,384,15891,0
05/07/2020,ID,2007,20,49,1
03/15/2022,VA,1182568,1281,16075,41
11/03/2021,KY,535894,1359,10224,21
04/01/2021,MO,,593,,7
05/03/2022,ID,349544,0,4014,0
03/20/2022,WI,1388821,0,12503,0
01/30/2022,LA,,0,13516,0
09/24/2021,CA,4448666,7276,68087,159
09/01/2022,VT,,60,,1
10/10/2022,MN,,0,13325,0
03/26/2022,VA,1191801,0,16323,0
04/14/2021,WI,587561,1003,6695,8
06/02/2022,NC,2318854,5423,22104,13
07/14/2022,NE,356054,633,3487,6
06/03/2020,DC,,130,,3
06/07/2022,AZ,1820476,0,26369,0
09/05/2020,VA,120191,948,2544,15
07/30/2020,MI,149934,1441,6220,12
04/16/2022,RI,,369,,2
07/30/2021,WY,54395,172,776,0
09/11/2022,WY,137140,0,1884,0
03/16/2022,KY,907785,1419,13644,9
01/23/2021,VI,,6,,0
01/29/2020,MI,,0,,0
09/10/2021,FSM,1,0,0,0
05/30/2020,VA,41529,1078,1269,12
04/19/2021,MO,,-10199,,5
10/05/2021,NE,208019,843,2421,1
05/22/2020,NE,,372,,4
08/27/2020,AZ,198583,681,4673,33
04/11/2020,ME,633,17,19,2
06/27/2022,VI,,39,,0
07/31/2021,ID,160548,289,1915,2
10/17/2021,MT,140267,423,2164,18
04/26/2021,MT,99030,14,1563,0
03/16/2021,FSM,0,0,0,0
05/18/2022,NV,671933,605,,5
02/15/2020,FSM,0,0,0,0
04/04/2021,LA,,0,9308,0
10/19/2020,VA,156439,690,3209,24
05/07/2022,VA,1230452,0,16919,0
11/09/2020,RI,,312,,1
06/30/2022,RI,,362,,0
06/24/2021,CA,3706846,1419,62822,81
06/08/2021,NJ,889255,195,23616,9
06/27/2020,MI,109967,745,5979,12
06/21/2020,VI,,2,,0
07/03/2020,NE,,225,,2
07/29/2020,AZ,168323,2340,3454,46
10/16/2021,NV,431109,465,,9
01/31/2021,ID,132478,0,1513,0
02/21/2021,DE,81117,207,1454,5
06/07/2020,MI,94454,308,5763,20
11/05/2021,CT,367324,320,7202,14
11/15/2021,LA,,942,12821,14
05/31/2022,CA,8955662,59488,,107
02/24/2020,NE,,0,,0
06/09/2020,KY,11651,254,540,3
11/05/2021,AZ,1076434,3813,18943,58
03/23/2022,MD,,362,14052,3
04/02/2021,MI,730512,6177,16329,44
03/27/2022,VI,,0,,0
12/08/2021,MD,,1207,11082,9
04/12/2022,MI,2083827,0,32923,0
09/03/2020,WI,77856,740,1146,4
01/13/2021,ID,125036,1091,1378,8
09/30/2022,CA,10412352,5613,,0
04/21/2022,OR,713618,932,7478,10
09/04/2020,KY,50648,837,1203,13
02/20/2021,SC,438802,2255,,39
03/16/2020,MD,,6,0,0
08/12/2022,WY,135133,0,1865,0
11/28/2021,MI,1296524,5563,23595,0
12/25/2020,NV,214064,1853,,27
